targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,output_per_worker,overtime_flag
0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.812625,0,0,0,0,0,0,0,0,1,0,0,5.6,1
0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.812625,0,0,0,0,0,0,0,0,1,0,0,5.6,1
0.8,4.6,1039.0,1800,0,0.0,0,0,15.0,0.810111111,0,0,0,0,0,0,0,0,1,0,0,12.0,1
0.8,11.41,455.0,3420,50,0.0,0,0,56.0,0.800701754,0,0,0,0,0,1,0,0,1,0,0,44.800000000000004,1
0.8,29.4,797.0,1800,63,0.0,0,0,57.0,0.800534979,0,0,0,0,0,1,0,0,1,0,0,45.6,1
0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,1,0,0,27.200000000000003,1
0.7,26.82,1252.5,6960,50,0.0,0,0,58.0,0.750651724,0,0,0,0,0,1,0,0,1,0,0,40.599999999999994,1
0.75,18.79,1228.0,6240,45,0.0,0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,1,0,0,39.0,1
0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847,0,0,0,0,0,1,0,0,1,0,0,41.3,1
0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.700424138,0,0,0,0,0,1,0,0,1,0,0,40.599999999999994,1
0.7,21.82,1252.5,6000,30,0.0,0,0,50.0,0.700422,0,0,0,0,0,1,0,0,1,0,0,35.0,1
0.6,15.28,529.0,1320,0,0.0,0,1,46.0,0.600099145,0,0,0,0,0,1,0,0,1,0,0,27.599999999999998,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.453125,0,0,0,0,0,0,0,0,1,0,0,6.0,1
0.8,30.1,834.0,1200,0,0.0,0,0,59.0,0.366053523,0,0,0,0,0,1,0,0,1,0,0,47.2,1
0.35,22.53,1252.5,2640,0,0.0,0,1,39.0,0.26369382,0,0,0,0,0,1,0,0,1,0,0,13.649999999999999,1
0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.868888889,0,0,0,0,0,0,1,0,0,0,0,7.2,1
0.8,15.26,986.0,4080,75,0.0,0,0,34.0,0.850520588,0,0,0,0,0,1,1,0,0,0,0,27.200000000000003,1
0.7,26.82,1252.5,8160,70,0.0,0,0,58.0,0.850045,0,0,0,0,0,1,1,0,0,0,0,40.599999999999994,1
0.8,4.6,1039.0,6000,0,0.0,0,0,25.0,0.825444444,0,0,0,0,0,0,1,0,0,0,0,20.0,1
0.35,3.94,1039.0,2400,0,0.0,0,0,10.0,0.80575,0,0,0,0,0,0,1,0,0,0,0,3.5,1
0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552,0,0,0,0,0,1,1,0,0,0,0,40.599999999999994,1
0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947,0,0,0,0,0,1,1,0,0,0,0,45.6,1
0.8,11.41,471.0,3420,50,0.0,0,0,58.0,0.800034503,0,0,0,0,0,1,1,0,0,0,0,46.400000000000006,1
0.5,2.9,1039.0,960,0,0.0,0,0,8.0,0.7975,0,0,0,0,0,0,1,0,0,0,0,4.0,1
0.75,18.79,1226.0,3480,45,0.0,0,0,51.0,0.749987124,0,0,0,0,0,1,1,0,0,0,0,38.25,1
0.7,21.82,1251.0,6000,30,0.0,0,0,50.0,0.700422,0,0,0,0,0,1,1,0,0,0,0,35.0,1
0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.664875,0,0,0,0,0,0,1,0,0,0,0,5.6,1
0.7,3.94,1039.0,960,0,0.0,0,0,8.0,0.664875,0,0,0,0,0,0,1,0,0,0,0,5.6,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.657083333,0,0,0,0,0,0,1,0,0,0,0,6.4,1
0.65,16.1,626.0,4200,0,0.0,0,1,45.0,0.65024031,0,0,0,0,0,1,1,0,0,0,0,29.25,1
0.8,4.6,1039.0,3600,0,0.0,0,0,15.0,0.590740741,0,0,0,0,0,0,1,0,0,0,0,12.0,1
0.65,3.9,1039.0,1920,0,0.0,0,0,8.0,0.528125,0,0,0,0,0,0,1,0,0,0,0,5.2,1
0.5,23.41,1252.5,2280,0,0.0,0,1,39.0,0.500528095,0,0,0,0,0,1,1,0,0,0,0,19.5,1
0.7,27.48,541.0,6960,24,0.0,0,1,58.0,0.408960345,0,0,0,0,0,1,1,0,0,0,0,40.599999999999994,1
0.8,4.6,1039.0,1440,0,0.0,0,0,12.0,0.951944444,1,0,0,0,0,0,0,1,0,0,0,9.600000000000001,1
0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.945555556,1,0,0,0,0,0,0,1,0,0,0,7.2,1
0.75,2.9,1039.0,1080,0,0.0,0,0,9.0,0.929074074,1,0,0,0,0,0,0,1,0,0,0,6.75,1
0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.890604167,1,0,0,0,0,0,0,1,0,0,0,6.0,1
0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.890604167,1,0,0,0,0,0,0,1,0,0,0,6.0,1
0.7,3.9,1039.0,1200,0,0.0,0,0,10.0,0.884,1,0,0,0,0,0,0,1,0,0,0,7.0,1
0.5,3.94,1039.0,960,0,0.0,0,0,8.0,0.857916667,1,0,0,0,0,0,0,1,0,0,0,4.0,1
0.75,26.82,1082.0,6840,65,0.0,0,0,57.0,0.850084211,1,0,0,0,0,1,0,1,0,0,0,42.75,1
0.75,26.82,1252.5,6960,65,0.0,0,0,58.0,0.85007069,1,0,0,0,0,1,0,1,0,0,0,43.5,1
0.8,30.1,1252.5,3360,50,0.0,0,1,57.0,0.800511068,1,0,0,0,0,1,0,1,0,0,0,45.6,1
0.8,15.26,1064.0,4080,63,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,1,0,0,0,27.200000000000003,1
0.8,11.41,313.0,3420,50,0.0,0,0,58.0,0.800034503,1,0,0,0,0,1,0,1,0,0,0,46.400000000000006,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.755208333,1,0,0,0,0,0,0,1,0,0,0,6.4,1
0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895,1,0,0,0,0,1,0,1,0,0,0,39.0,1
0.7,21.82,1252.5,6000,30,0.0,0,0,50.0,0.700422,1,0,0,0,0,1,0,1,0,0,0,35.0,1
0.7,16.1,928.0,4800,30,0.0,0,1,45.0,0.700106061,1,0,0,0,0,1,0,1,0,0,0,31.499999999999996,1
0.6,23.41,1252.5,2520,23,0.0,0,1,38.0,0.601037091,1,0,0,0,0,1,0,1,0,0,0,22.8,1
0.6,30.48,869.0,6720,0,0.0,0,1,56.0,0.600528571,1,0,0,0,0,1,0,1,0,0,0,33.6,1
0.5,26.82,711.0,7080,23,0.0,0,1,59.0,0.500033898,1,0,0,0,0,1,0,1,0,0,0,29.5,1
0.6,3.9,1039.0,960,0,0.0,0,0,8.0,0.4509375,1,0,0,0,0,0,0,1,0,0,0,4.8,1
0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.441041667,1,0,0,0,0,0,0,1,0,0,0,5.6,1
0.6,2.9,1039.0,960,0,0.0,0,0,8.0,0.271875,1,0,0,0,0,0,0,1,0,0,0,4.8,1
0.8,2.9,1039.0,0,125,0.0,0,0,8.0,0.960625,1,0,0,0,0,0,0,0,0,0,0,6.4,0
0.8,4.6,1039.0,0,125,0.0,0,0,9.0,0.902962963,1,0,0,0,0,0,0,0,0,0,0,7.2,0
0.6,3.94,1039.0,0,125,0.0,0,0,12.0,0.864342593,1,0,0,0,0,0,0,0,0,0,0,7.199999999999999,0
0.75,26.82,1079.0,7020,65,0.0,0,0,58.0,0.850446154,1,0,0,0,0,1,0,0,0,0,0,43.5,1
0.75,26.82,1252.5,7140,65,0.0,0,0,59.0,0.850426891,1,0,0,0,0,1,0,0,0,0,0,44.25,1
0.75,2.9,1039.0,0,125,0.0,0,0,15.0,0.841,1,0,0,0,0,0,0,0,0,0,0,11.25,0
0.8,30.1,964.0,5160,50,0.0,0,1,58.0,0.800842424,1,0,0,0,0,1,0,0,0,0,0,46.400000000000006,1
0.8,15.26,1132.0,4080,63,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,0,0,27.200000000000003,1
0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503,1,0,0,0,0,1,0,0,0,0,0,46.400000000000006,1
0.8,4.6,1039.0,0,125,0.0,0,0,12.0,0.795416667,1,0,0,0,0,0,0,0,0,0,0,9.600000000000001,0
0.75,3.94,1039.0,0,125,0.0,0,0,8.0,0.7953875,1,0,0,0,0,0,0,0,0,0,0,6.0,0
0.75,3.94,1039.0,0,125,0.0,0,0,8.0,0.794566667,1,0,0,0,0,0,0,0,0,0,0,6.0,0
0.75,18.79,1193.0,6240,45,0.0,0,0,52.0,0.750395513,1,0,0,0,0,1,0,0,0,0,0,39.0,1
0.7,16.1,817.0,5520,30,0.0,0,1,45.0,0.700516224,1,0,0,0,0,1,0,0,0,0,0,31.499999999999996,1
0.7,21.82,1252.5,6000,30,0.0,0,0,50.0,0.700422,1,0,0,0,0,1,0,0,0,0,0,35.0,1
0.7,3.9,1039.0,0,125,0.0,0,0,10.0,0.6825,1,0,0,0,0,0,0,0,0,0,0,7.0,0
0.65,23.41,1252.5,4560,35,0.0,0,1,38.0,0.650962281,1,0,0,0,0,1,0,0,0,0,0,24.7,1
0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429,1,0,0,0,0,1,0,0,0,0,0,36.4,1
0.6,26.82,919.0,7080,23,0.0,0,1,59.0,0.600040678,1,0,0,0,0,1,0,0,0,0,0,35.4,1
0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.500610909,1,0,0,0,0,1,0,0,0,0,0,27.5,1
0.7,2.9,1039.0,0,125,0.0,0,0,8.0,0.477291667,1,0,0,0,0,0,0,0,0,0,0,5.6,0
0.65,3.9,1039.0,0,125,0.0,0,0,8.0,0.2640625,1,0,0,0,0,0,0,0,0,0,0,5.2,0
0.8,4.6,1039.0,1080,0,0.0,0,0,9.0,0.92,1,0,0,0,0,0,0,0,0,1,0,7.2,1
0.6,3.94,1039.0,1440,0,0.0,0,0,12.0,0.909391667,1,0,0,0,0,0,0,0,0,1,0,7.199999999999999,1
0.75,26.82,1252.5,7080,75,0.0,0,0,59.0,0.900061017,1,0,0,0,0,1,0,0,0,1,0,44.25,1
0.8,4.6,1039.0,1440,0,0.0,0,0,12.0,0.894444444,1,0,0,0,0,0,0,0,0,1,0,9.600000000000001,1
0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.881575,1,0,0,0,0,0,0,0,0,1,0,6.0,1
0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.880754167,1,0,0,0,0,0,0,0,0,1,0,6.0,1
0.75,26.82,1104.0,5880,65,0.0,0,0,59.0,0.850084211,1,0,0,0,0,1,0,0,0,1,0,44.25,1
0.75,2.9,1039.0,1800,0,0.0,0,0,15.0,0.821666667,1,0,0,0,0,0,0,0,0,1,0,11.25,1
0.8,15.26,1069.0,4080,63,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,1,0,27.200000000000003,1
0.8,30.1,756.0,6960,63,0.0,0,1,58.0,0.800071839,1,0,0,0,0,1,0,0,0,1,0,46.400000000000006,1
0.8,11.41,338.0,3420,50,0.0,0,0,58.0,0.800034503,1,0,0,0,0,1,0,0,0,1,0,46.400000000000006,1
0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.758229167,1,0,0,0,0,0,0,0,0,1,0,6.4,1
0.75,21.82,1252.5,6000,34,0.0,0,0,50.0,0.750608,1,0,0,0,0,1,0,0,0,1,0,37.5,1
0.75,18.79,1247.0,6240,45,0.0,0,0,52.0,0.750395513,1,0,0,0,0,1,0,0,0,1,0,39.0,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.741,1,0,0,0,0,0,0,0,0,1,0,5.6,1
0.7,30.48,923.0,6840,30,0.0,0,1,57.0,0.700505263,1,0,0,0,0,1,0,0,0,1,0,39.9,1
0.7,23.41,1180.0,4560,30,0.0,0,1,38.0,0.700246491,1,0,0,0,0,1,0,0,0,1,0,26.599999999999998,1
0.7,16.1,957.0,5400,40,0.0,0,1,45.0,0.700051852,1,0,0,0,0,1,0,0,0,1,0,31.499999999999996,1
0.65,26.82,1001.0,7080,26,0.0,0,1,59.0,0.650044068,1,0,0,0,0,1,0,0,0,1,0,38.35,1
0.6,30.48,1017.0,6840,25,0.0,0,1,57.0,0.630402924,1,0,0,0,0,1,0,0,0,1,0,34.199999999999996,1
0.65,3.9,1039.0,960,0,0.0,0,0,8.0,0.560625,1,0,0,0,0,0,0,0,0,1,0,5.2,1
0.5,3.9,1039.0,960,0,0.0,0,0,8.0,0.560625,1,0,0,0,0,0,0,0,0,1,0,4.0,1
0.7,2.9,1039.0,960,0,0.0,0,0,8.0,0.39875,1,0,0,0,0,0,0,0,0,1,0,5.6,1
0.8,4.6,1039.0,2160,0,0.0,0,0,9.0,0.922839506,1,0,0,0,0,0,0,0,0,0,1,7.2,1
0.8,2.9,1039.0,2400,0,0.0,0,0,10.0,0.874027778,1,0,0,0,0,0,0,0,0,0,1,8.0,1
0.75,3.9,1039.0,1920,0,0.0,0,0,8.0,0.819270833,1,0,0,0,0,0,0,0,0,0,1,6.0,1
0.75,3.94,1039.0,1920,0,0.0,0,0,8.0,0.813309028,1,0,0,0,0,0,0,0,0,0,1,6.0,1
0.75,3.94,1039.0,1920,0,0.0,0,0,8.0,0.812625,1,0,0,0,0,0,0,0,0,0,1,6.0,1
0.8,15.26,470.0,4080,63,0.0,0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,0,1,27.200000000000003,1
0.8,30.1,735.0,6960,63,0.0,0,1,58.0,0.800071839,1,0,0,0,0,1,0,0,0,0,1,46.400000000000006,1
0.8,11.41,560.0,3420,50,0.0,0,0,58.0,0.800034503,1,0,0,0,0,1,0,0,0,0,1,46.400000000000006,1
0.8,4.6,1039.0,1920,0,0.0,0,0,8.0,0.786631944,1,0,0,0,0,0,0,0,0,0,1,6.4,1
0.7,3.94,1039.0,1440,0,0.0,0,0,12.0,0.75885,1,0,0,0,0,0,0,0,0,0,1,8.399999999999999,1
0.75,21.82,1252.5,6000,34,0.0,0,0,50.0,0.750608,1,0,0,0,0,1,0,0,0,0,1,37.5,1
0.75,18.79,290.0,5040,45,0.0,0,0,52.0,0.750347333,1,0,0,0,0,1,0,0,0,0,1,39.0,1
0.75,16.1,971.0,5400,45,0.0,0,1,45.0,0.750140741,1,0,0,0,0,1,0,0,0,0,1,33.75,1
0.75,26.82,1252.5,7080,45,0.0,0,0,59.0,0.750050847,1,0,0,0,0,1,0,0,0,0,1,44.25,1
0.75,26.82,1054.0,7080,45,0.0,0,0,59.0,0.750050847,1,0,0,0,0,1,0,0,0,0,1,44.25,1
0.7,26.82,992.0,6960,30,0.0,0,1,58.0,0.700556897,1,0,0,0,0,1,0,0,0,0,1,40.599999999999994,1
0.7,30.48,914.0,6840,30,0.0,0,1,57.0,0.700505263,1,0,0,0,0,1,0,0,0,0,1,39.9,1
0.7,23.41,1128.0,4560,40,0.0,0,1,38.0,0.700246491,1,0,0,0,0,1,0,0,0,0,1,26.599999999999998,1
0.65,30.48,935.0,6840,26,0.0,0,1,57.0,0.650596491,1,0,0,0,0,1,0,0,0,0,1,37.050000000000004,1
0.75,2.9,1039.0,960,0,0.0,0,0,8.0,0.628333333,1,0,0,0,0,0,0,0,0,0,1,6.0,1
0.7,3.9,1039.0,960,0,0.0,0,0,8.0,0.625625,1,0,0,0,0,0,0,0,0,0,1,5.6,1
0.65,3.9,1039.0,960,0,0.0,0,0,8.0,0.625625,1,0,0,0,0,0,0,0,0,0,1,5.2,1
0.75,2.9,1039.0,1800,0,0.0,0,0,15.0,0.505888889,1,0,0,0,0,0,0,0,0,0,1,11.25,1
0.7,2.9,1039.0,720,0,0.0,0,0,6.0,0.394722222,1,0,0,0,0,0,0,0,0,0,1,4.199999999999999,1
